01-C14062,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,542.5,623.5641475,14.9427,1,0,0,,2015-08-24
01-C14064X,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,542.5,623.5641475,14.9427,1,0,0,,2015-08-24
01-C14065,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,542.5,623.5641475,14.9427,1,0,0,,2015-08-24
01-C14068W,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,406,466.667362,14.9427,1,0,0,,2015-08-24
01-C14088SM,ZAWARY BLUSA DAMA SURT T/XXL-2XL,ZAWARY BLUSA DAMA SURT T/XXL-2XL,,,,ZAWARY,,,,,,,367.5,422.4144225,14.9427,1,0,0,,2015-08-24
01-C14111,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,367.5,422.4144225,14.9427,1,0,0,,2015-08-24
01-C14145X,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,367.5,422.4144225,14.9427,1,0,0,,2015-08-24
01-C14147,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,367.5,422.4144225,14.9427,1,0,0,,2015-08-24
01-C14147X,ZAWARY VESTIDO DAMA SURT T/S-XL,ZAWARY VESTIDO DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,542.5,623.5641475,14.9427,1,0,0,,2015-08-24
01-C14160,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,542.5,623.5641475,14.9427,1,0,0,,2015-08-24
01-C14161,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,542.5,623.5641475,14.9427,1,0,0,,2015-08-24
01-C14161W,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,542.5,623.5641475,14.9427,1,0,0,,2015-08-24
01-C14161X,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,542.5,623.5641475,14.9427,1,0,0,,2015-08-24
01-C14164,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,542.5,623.5641475,14.9427,1,0,0,,2015-08-24
01-C14164W,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,542.5,623.5641475,14.9427,1,0,0,,2015-08-24
01-C14164X,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,542.5,623.5641475,14.9427,1,0,0,,2015-08-24
01-C14165X,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,542.5,623.5641475,14.9427,1,0,0,,2015-08-24
01-C14166,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,542.5,623.5641475,14.9427,1,0,0,,2015-08-24
01-C14166X,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,542.5,623.5641475,14.9427,1,0,0,,2015-08-24
